,movieId,director
1091,1419,Jane Campion
1092,1422,Nicolas Roeg
1093,1423,Dwight H. Little
1094,1425,Ralph Ziman
1095,1426,Robert Young
1096,1427,George Miller
1097,1428,Robert Butler
1098,1429,Michael Rymer
1099,1430,Stanley Tong
1100,1431,Roger Christian
1101,1432,Dennis Dugan
1102,1437,Thomas Carter
1103,1438,Andrew Birkin
1104,1439,Roger Donaldson
1105,1440,Peter Baldwin
1106,1441,E. Max Frye
1107,1442,Jeremiah S. Chechik
1108,1445,Steve James
1109,1446,Bryan Spicer
1110,1447,Jan Sverák
1111,1449,Vondie Curtis-Hall
1112,1453,Christopher Guest
1113,1454,Ken Kwapis
1114,1456,Richard Linklater
1115,1457,Paul Miller
1116,1458,Andy Tennant
1117,1459,Paul Schrader
1118,1460,Clint Eastwood
1119,1461,Bob Spiers
1120,1464,Stephen Kessler
1121,1465,David Lynch
1122,1466,John Singleton
1123,1468,Mike Newell
1124,1473,Jeff Pollack
1125,1474,Tamra Davis
1126,1475,John Pasquin
1127,1476,Mira Nair
1128,1477,Betty Thomas
1129,1479,Theodore Witcher
1130,1480,Phillip Noyce
1131,1483,Bille August
1132,1484,David Cronenberg
1133,1485,Greg Mottola
1134,1487,Tom Shadyac
1135,1488,Gregory Nava
1136,1489,Alan J. Pakula
1137,1490,Mark Dindal
1138,1493,Robert Townsend
1139,1495,Emma-Kate Croghan
1140,1496,Shuki Levy
1141,1497,Bernard Rose
1142,1498,Hark Tsui
1143,1499,Pat O'Connor
1144,1500,Luis Llosa
1145,1502,George Armitage
1146,1503,Lynne Stopkewich
1147,1507,Tom Schulman
1148,1513,Bruce Beresford
1149,1514,David Mirkin
1150,1515,Kaige Chen
1151,1516,Mick Jackson
1152,1517,Peter Duncan
1153,1518,Jay Roach
1154,1519,Jonathan Mostow
1155,1526,Gregor Nicholas
1156,1527,Ivan Reitman
1157,1529,Luc Besson
1158,1533,Gregg Araki
1159,1537,Jean-Pierre Dardenne
1160,1541,Masayuki Suô
1161,1542,Griffin Dunne
1162,1544,Mark Herman
1163,1545,Steven Spielberg
1164,1546,Jacques Doillon
1165,1547,Steven Soderbergh
1166,1549,Dale Rosenbloom
1167,1550,Clare Peploe
1168,1551,Jonathan Lynn
1169,1552,Caroline Thompson
1170,1554,Simon West
1171,1556,Peter Greenaway
1172,1562,Jan de Bont
1173,1564,Joel Schumacher
1174,1565,Paul Weiland
1175,1566,Jim Wilson
1176,1569,Ron Clements
1177,1571,P.J. Hogan
1178,1572,Cédric Klapisch
1179,1573,Jean-Luc Godard
1180,1574,John Woo
1181,1580,Eric Schaeffer
1182,1581,Barry Sonnenfeld
1183,1582,Martha Coolidge
1184,1583,William Dear
1185,1584,Michael Ritchie
1186,1585,Robert Zemeckis
1187,1586,Shirley Barrett
1188,1587,Ridley Scott
1189,1588,John Milius
1190,1589,Sam Weisman
1191,1590,James Mangold
1192,1591,Paul W.S. Anderson
1193,1592,Mark A.Z. Dippé
1194,1593,Charles Martin Smith
1195,1594,Glenn Gordon Caron
1196,1596,Neil LaBute
1197,1597,Mike Leigh
1198,1598,Richard Donner
1199,1599,Barbet Schroeder
1200,1600,Kenneth Johnson
1201,1601,Nick Cassavetes
1202,1602,Bill Duke
1203,1603,Andy Cadiff
1204,1604,Guillermo del Toro
1205,1605,Brett Ratner
1206,1606,Marco Brambilla
1207,1608,John Nicolella
1208,1609,Wolfgang Petersen
1209,1610,Kevin Reynolds
1210,1611,John McTiernan
1211,1612,Gus Van Sant
1212,1613,Tony Vitale
1213,1614,Miguel Arteta
1214,1615,Frank Oz
1215,1616,Lee Tamahori
1216,1617,Mimi Leder
1217,1619,Curtis Hanson
1218,1620,Jean-Jacques Annaud
1219,1621,Gary Fleder
1220,1623,George Tillman Jr.
1221,1624,Robert Kurtzman
1222,1625,Jocelyn Moorhouse
1223,1626,David Fincher
1224,1627,Félix Enríquez Alcalá
1225,1629,Oliver Stone
1226,1631,Mark Joffe
1227,1633,Christian Duguay
1228,1635,Victor Nunez
1229,1639,Ang Lee
1230,1641,Kevin Smith
1231,1642,Peter Cattaneo
1232,1643,Nancy Meckler
1233,1644,John Madden
1234,1645,Jim Gillespie
1235,1646,Taylor Hackford
1236,1647,Stuart Gillard
1237,1648,Andy Wilson
1238,1649,Mark Waters
1239,1650,Errol Morris
1240,1652,Agnieszka Holland
1241,1653,Jim Jarmusch
1242,1654,Andrew Niccol
1243,1655,Charles Sturridge
1244,1656,Joe Chappelle
1245,1658,Beeban Kidron
1246,1659,Danny Boyle
1247,1660,Morgan J. Freeman
1248,1661,Kasi Lemmons
1249,1662,Jeb Stuart
1250,1663,Jim Kouf
1251,1665,Ivan Reitman
1252,1667,Mel Smith
1253,1670,Costa-Gavras
1254,1671,Michael Winterbottom
1255,1672,Jonas Pate
1256,1673,Francis Ford Coppola
1257,1674,Paul Thomas Anderson
1258,1675,Peter Weir
1259,1676,John Badham
1260,1677,Paul Verhoeven
1261,1678,Sidney Lumet
1262,1679,Wayne Wang
1263,1680,Alex Zamm
1264,1681,Peter Howitt
1265,1682,John R. Leonetti
1266,1683,Peter Weir
1267,1684,Iain Softley
1268,1685,Marleen Gorris
1269,1686,Billy Hopkins
1270,1687,Jon Avnet
1271,1688,Michael Caton-Jones
1272,1689,Don Bluth
1273,1690,Jon Amiel
1274,1693,Jean-Pierre Jeunet
1275,1694,Steven Spielberg
1276,1695,Robert Duvall
1277,1696,Agnès Merlet
1278,1699,Sean Mathias
1279,1701,Neil Jordan
1280,1702,Woody Allen
1281,1703,Les Mayfield
1282,1704,Bryan Spicer
1283,1707,Gus Van Sant
1284,1711,Raja Gosnell
1285,1713,Clint Eastwood
1286,1717,Gore Verbinski
1287,1718,Wes Craven
1288,1719,Rodney Gibbons
1289,1721,Atom Egoyan
1290,1722,James Cameron
1291,1726,Roger Spottiswoode
1292,1727,Kevin Costner
1293,1729,Robert Redford
1294,1730,Quentin Tarantino
1295,1731,Martin Scorsese
1296,1732,Stanley Tong
1297,1733,Joel Coen
1298,1734,Alan Rudolph
1299,1735,Alain Berliner
1300,1739,Alfonso Cuarón
1301,1746,Sean McNamara
1302,1747,Penelope Spheeris
1303,1748,Barry Levinson
1304,1752,Alex Proyas
1305,1753,Mikael Salomon
1306,1754,Tamra Davis
1307,1755,Gregory Hoblit
1308,1757,Stefan Schwartz
1309,1759,Kar-Wai Wong
1310,1760,Bruno Barreto
1311,1762,Bob Spiers
1312,1767,Stephen Sommers
1313,1769,Charlie Peters
1314,1770,Antoine Fuqua
1315,1771,Michael Radford
1316,1772,Mark Pavia
1317,1777,John Landis
1318,1779,Frank Coraci
1319,1783,Barry Levinson
1320,1784,Volker Schlöndorff
1321,1785,James L. Brooks
1322,1791,Abel Ferrara
1323,1792,Robert Benton
1324,1793,Stuart Baird
1325,1794,Stephan Elliott
1326,1797,Richard Kwietniowski
1327,1798,David Breashears
1328,1799,Jonathan Darby
1329,1801,Peter O'Fallon
1330,1804,Randall Wallace
1331,1805,Richard Linklater
1332,1806,John McNaughton
1333,1807,John Roberts
1334,1809,John N. Smith
1335,1810,Takeshi Kitano
1336,1812,Mike Nichols
1337,1816,M. Night Shyamalan
1338,1821,James Toback
1339,1824,Nicholas Hytner
1340,1825,Stephen Gyllenhaal
1341,1826,Ice Cube
1342,1827,Steve Gomer
1343,1829,Michael Moore
1344,1831,Wayne Wang
1345,1833,Stephen Hopkins
1346,1834,Harold Becker
1347,1835,David Mamet
1348,1836,Brad Silberling
1349,1837,Whit Stillman
1350,1839,Howard Deutch
1351,1840,Michael Lehmann
1352,1841,Spike Lee
1353,1844,Robert Altman
1354,1845,Pedro Almodóvar
1355,1848,Jake Kasdan
1356,1855,Peter Hewitt
1357,1856,Todd Holland
1358,1857,Nick Broomfield
1359,1858,Tom DiCillo
1360,1859,Sammo Kam-Bo Hung
1361,1860,Abbas Kiarostami
1362,1862,Mike van Diem
1363,1863,Peter Medak
1364,1866,John Warren
1365,1867,Kirk Wong
1366,1870,Carl Schenkel
1367,1873,Tim McCanlies
1368,1875,Bille August
1369,1876,Jill Sprecher
1370,1881,Mimi Leder
1371,1882,Frederik Du Chau
1372,1883,Roland Emmerich
1373,1884,Warren Beatty
1374,1885,Terry Gilliam
1375,1887,Don Roos
1376,1888,Christopher Guest
1377,1889,Forest Whitaker
1378,1891,Erik Skjoldbjærg
1379,1892,Scott Reynolds
1380,1893,Andrew Davis
1381,1894,Caroline Link
1382,1895,Ivan Reitman
1383,1897,Harry Elfont
1384,1900,Lisa Cholodenko
1385,1902,Majid Majidi
1386,1904,Tiffanie DeBartolo
1387,1906,Hal Hartley
1388,1907,Noah Baumbach
1389,1909,Tony Bancroft
1390,1910,Rob Bowman
1391,1911,Paddy Breathnach
1392,1912,Betty Thomas
1393,1913,Steven Soderbergh
1394,1914,Peter Weir
1395,1916,Chris Eyre
1396,1917,Vincent Gallo
1397,1918,Michael Bay
1398,1919,Richard Donner
1399,1920,Daisy von Scherler Mayer
1400,1921,Joe Dante
1401,1922,Darren Aronofsky
1402,1923,Susan Skoog
1403,1924,Bobby Farrelly
1404,1926,Edward D. Wood Jr.
1405,1927,Harry Beaumont
1406,1928,Lewis Milestone
1407,1929,Wesley Ruggles
1408,1931,Edmund Goulding
1409,1932,Frank Lloyd
1410,1933,Robert Z. Leonard
1411,1934,William Dieterle
1412,1936,Frank Capra
1413,1937,William Wyler
1414,1938,Leo McCarey
1415,1939,Billy Wilder
1416,1940,William Wyler
1417,1941,Elia Kazan
1418,1942,Laurence Olivier
1419,1944,Robert Rossen
1420,1945,Fred Zinnemann
1421,1946,Elia Kazan
1422,1947,Delbert Mann
1423,1948,Jerome Robbins
1424,1949,Tony Richardson
1425,1950,Fred Zinnemann
1426,1951,Norman Jewison
1427,1952,Carol Reed
1428,1953,John Schlesinger
1429,1954,William Friedkin
1430,1955,John G. Avildsen
1431,1956,Robert Benton
1432,1957,Robert Redford
1433,1958,Hugh Hudson
1434,1959,James L. Brooks
1435,1960,Sydney Pollack
1436,1961,Bernardo Bertolucci
1437,1962,Barry Levinson
1438,1963,Bruce Beresford
1439,1964,Woody Allen
1440,1965,Alan J. Pakula
1441,1966,Alex Cox
1442,1967,Whit Stillman
1443,1968,Jim Henson
1444,1969,John Hughes
1445,1970,Jack Sholder
1446,1971,Chuck Russell
1447,1972,Renny Harlin
1448,1973,Stephen Hopkins
1449,1974,Rachel Talalay
1450,1975,Sean S. Cunningham
1451,1976,Steve Miner
1452,1977,Steve Miner
1453,1978,Joseph Zito
1454,1979,Danny Steinmann
1455,1980,Tom McLoughlin
1456,1981,John Carl Buechler
1457,1982,Rob Hedden
1458,1983,John Carpenter
1459,1984,Rick Rosenthal
1460,1985,Tommy Lee Wallace
1461,1986,Dwight H. Little
1462,1987,Dominique Othenin-Girard
1463,1990,Paul Lynch
1464,1991,Clay Borris
1465,1992,Tom Holland
1466,1993,John Lafia
1467,1994,Jack Bender
1468,1995,Tobe Hooper
1469,1996,Brian Gibson
1470,1997,Gary Sherman
1471,1998,William Friedkin
1472,1999,John Boorman
1473,2000,William Peter Blatty
1474,2001,Richard Donner
1475,2002,Richard Donner
1476,2003,Richard Donner
1477,2004,Joe Dante
1478,2005,Joe Dante
1479,2006,Richard Donner
1480,2007,Martin Campbell
1481,2008,Theresa Connelly
1482,2009,Michael Oblowitz
1483,2010,Richard Fleischer
1484,2011,Fritz Lang
1485,2012,Robert Zemeckis
1486,2013,Robert Zemeckis
1487,2014,Ronald Neame
1488,2015,Gary Nelson
1489,2016,Robert Stevenson
1490,2017,Vincent McEveety
1491,2018,Jack Donohue
1492,2019,James Algar
1493,2020,Akira Kurosawa
1494,2021,Stephen Frears
1495,2022,David Lynch
1496,2023,Martin Scorsese
1497,2024,Francis Ford Coppola
1498,2025,Michael Tolkin
1499,2026,Adrian Lyne
1500,2027,David Nutter
1501,2028,Jim Abrahams
1502,2032,Steven Spielberg
1503,2033,Robert Butler
1504,2034,Ted Berman
1505,2035,Gary Nelson
1506,2036,Robert Stevenson
1507,2037,Rupert Wainwright
1508,2038,Norman Tokar
1509,2040,Norman Tokar
1510,2041,Robert Butler
1511,2042,Charles Jarrott
1512,2043,Sam Weisman
1513,2044,Robert Stevenson
1514,2046,Steven Hilliard Stern
1515,2048,Randal Kleiser
1516,2050,Ron Clements
1517,2051,Vincent McEveety
1518,2052,Vincent McEveety
1519,2053,Kenny Ortega
1520,2054,Randal Kleiser
1521,2055,Joe Johnston
1522,2056,Robert Butler
1523,2057,Robert Stevenson
1524,2058,Fletcher Markle
1525,2059,F. Gary Gray
1526,2060,Nancy Meyers
1527,2064,David Zucker
1528,2065,Michael Moore
1529,2066,Woody Allen
1530,2067,Jacques Tourneur
1531,2068,David Lean
1532,2069,Ingmar Bergman
1533,2070,Peter Masterson
1534,2071,Bruce Beresford
1535,2072,Roger Spottiswoode
1536,2073,Joe Dante
1537,2074,Kevin Reynolds
1538,2075,Liliana Cavani
1539,2076,István Szabó
1540,2077,David Lynch
1541,2078,Jeremy Kagan
1542,2080,Wolfgang Reitherman
1543,2081,Clyde Geronimi
1544,2082,Ron Clements
1545,2083,Stephen Herek
1546,2084,Brian Henson
1547,2085,Kenny Ortega
1548,2087,Clyde Geronimi
1549,2088,Clyde Geronimi
1550,2089,Robert Altman
1551,2090,Hendel Butoy
1552,2091,John Lounsbery
1553,2092,John Hough
1554,2093,Toby Shelton
1555,2094,Walter Murch
1556,2095,Joe Johnston
1557,2096,Robert Stevenson
1558,2097,Clyde Geronimi
1559,2098,Jack Clayton
1560,2099,Robert Stevenson
1561,2100,Harve Foster
1562,2102,Ron Howard
1563,2103,Ub Iwerks
1564,2104,Jeremiah S. Chechik
1565,2105,Tim Hunter
1566,2106,Steven Lisberger
1567,2107,Thomas Carter
1568,2108,Steve Miner
1569,2109,Mick Jackson
1570,2110,Carl Reiner
1571,2111,Carl Reiner
1572,2112,Carl Reiner
1573,2114,Lawrence Kasdan
1574,2115,Francis Ford Coppola
1575,2116,Steven Spielberg
1576,2117,Ralph Bakshi
1577,2118,Michael Radford
1578,2119,David Cronenberg
1579,2120,Stephen King
1580,2121,Fraser C. Heston
1581,2122,Lewis Teague
1582,2123,Fritz Kiersch
1583,2124,Don Bluth
1584,2125,Barry Sonnenfeld
1585,2126,Andy Tennant
1586,2130,Brian De Palma
1587,2131,Louis Malle
1588,2132,Ingmar Bergman
1589,2133,Mike Nichols
1590,2134,Chris Columbus
1591,2135,John Hughes
1592,2136,Richard Fleischer
1593,2137,Jerry Lewis
1594,2138,Charles A. Nichols
1595,2139,Martin Rosen
1596,2140,Don Bluth
1597,2141,Jim Henson
1598,2142,Don Bluth
1599,2143,Phil Nibbelink
1600,2144,Ridley Scott
1601,2145,John Hughes
1602,2146,Howard Deutch
1603,2147,Joel Schumacher
1604,2148,Michael Chapman
1605,2149,Steve Miner
1606,2150,Ethan Wiley
1607,2151,Jamie Uys
1608,2152,Jamie Uys
1609,2153,Richard Martin
1610,2154,Jeremiah S. Chechik
1611,2155,Kevin Rodney Sullivan
1612,2156,Tamara Jenkins
1613,2159,Pupi Avati
1614,2160,John McNaughton
1615,2161,Roman Polanski
1616,2162,Wolfgang Petersen
1617,2163,George Miller
1618,2164,John De Bello
1619,2165,Peter George
1620,2166,Neil LaBute
1621,2167,Joseph Ruben
1622,2169,Stephen Norrington
1623,2170,Alan Cohn
1624,2171,Pat Proft
1625,2172,Brad Anderson
1626,2174,Sarah Kernochan
1627,2175,Tim Burton
1628,2176,Henry Jaglom
1629,2177,Alfred Hitchcock
1630,2178,Alfred Hitchcock
1631,2179,Alfred Hitchcock
1632,2180,Alfred Hitchcock
1633,2181,Alfred Hitchcock
1634,2182,Alfred Hitchcock
1635,2183,Alfred Hitchcock
1636,2184,Alfred Hitchcock
1637,2185,Alfred Hitchcock
1638,2186,Alfred Hitchcock
1639,2187,Alfred Hitchcock
1640,2188,Alfred Hitchcock
1641,2190,Mark Christopher
1642,2193,Gregory Nava
1643,2194,Ron Howard
1644,2195,Brian De Palma
1645,2196,Bob Saget
1646,2201,Hark Tsui
1647,2202,Alfred Hitchcock
1648,2203,Alfred Hitchcock
1649,2204,Alfred Hitchcock
1650,2205,Alfred Hitchcock
1651,2206,Alfred Hitchcock
1652,2207,Alfred Hitchcock
1653,2208,Alfred Hitchcock
1654,2210,Alfred Hitchcock
1655,2211,Alfred Hitchcock
1656,2212,Alfred Hitchcock
1657,2226,Alfred Hitchcock
1658,2227,Alfred Hitchcock
1659,2231,Alfred Hitchcock
1660,2232,John Dahl
1661,2236,Vincenzo Natali
1662,2239,Mark Steven Johnson
1663,2240,Lina Wertmüller
1664,2241,Tony Bill
1665,2243,Lewis John Carlino
1666,2244,James L. Brooks
1667,2245,Tamar Simon Hoffs
1668,2247,Mike Nichols
1669,2248,Jonathan Demme
1670,2249,Cameron Crowe
1671,2252,Herbert Ross
1672,2253,Stephen Frears
1673,2255,Barry Levinson
1674,2256,Garry Marshall
1675,2257,Charles Band
1676,2259,Jerry Schatzberg
1677,2260,Stanley Donen
1678,2261,Emilio Estevez
1679,2262,Savage Steve Holland
1680,2263,Edward Zwick
1681,2264,Carl Schultz
1682,2265,Neil Jordan
1683,2266,Dan Aykroyd
1684,2267,Terry Hughes
1685,2268,Alan Rudolph
1686,2269,Rob Reiner
1687,2271,Adrian Lyne
1688,2272,David Veloz
1689,2273,Carl Franklin
1690,2275,Brett Ratner
1691,2278,Lance Mungia
1692,2279,John Frankenheimer
1693,2280,Jamie Blanks
1694,2281,David Dobkin
1695,2282,Ted Demme
1696,2283,John Waters
1697,2286,Bernardo Bertolucci
1698,2287,Piers Haggard
1699,2288,Gordon Douglas
1700,2289,John Carpenter
1701,2290,Robert Altman
1702,2291,Woody Allen
1703,2292,Tim Burton
1704,2294,Jason Bloom
1705,2295,Eric Darnell
1706,2296,Stanley Tucci
1707,2297,John Fortenberry
1708,2298,Vincent Ward
1709,2300,John Pieplow
1710,2301,Mel Brooks
1711,2302,Mel Brooks
1712,2303,Jonathan Lynn
1713,2304,Robert Altman
1714,2306,John Maybury
1715,2307,Stephen Herek
1716,2310,Bruno Barreto
1717,2311,Peter Chelsom
1718,2312,Peter Hyams
1719,2313,Randa Haines
1720,2314,David Lynch
1721,2315,Jonathan Demme
1722,2316,Ronny Yu
1723,2318,Griffin Dunne
1724,2320,Todd Solondz
1725,2321,Bryan Singer
1726,2322,Gary Ross
1727,2323,Paul W.S. Anderson
1728,2324,Bennett Miller
1729,2325,Roberto Benigni
1730,2327,Trey Parker
1731,2328,John Harrison
1732,2329,John Carpenter
1733,2330,Tony Kaye
1734,2331,S.R. Bindler
1735,2332,Richard LaGravenese
1736,2333,Hype Williams
1737,2334,Bill Condon
1738,2335,Edward Zwick
1739,2336,Frank Coraci
1740,2337,Shekhar Kapur
1741,2338,Todd Haynes
1742,2339,Danny Cannon
1743,2340,Arlene Sanford
1744,2342,Martin Brest
1745,2344,Bruce McDonald
1746,2346,Andrey Konchalovskiy
1747,2347,Bryan Forbes
1748,2348,Stuart Rosenberg
1749,2349,Alex Cox
1750,2350,Neil Jordan
1751,2351,James D. Parriott
1752,2352,Federico Fellini
1753,2353,Lawrence Kasdan
1754,2354,Tony Scott
1755,2355,Igor Kovalyov
1756,2356,John Lasseter
1757,2357,Woody Allen
1758,2358,Walter Salles
1759,2359,Predrag Antonijevic
1760,2360,Kirk Jones
1761,2361,Thomas Vinterberg
1762,2362,John Waters
1763,2363,Edward D. Wood Jr.
1764,2364,Ishirô Honda
1765,2365,Koji Hashimoto
1766,2366,Ishirô Honda
1767,2367,Merian C. Cooper
1768,2368,John Guillermin
1769,2369,John Guillermin
1770,2370,Susan Seidelman
1771,2371,John Boorman
1772,2372,Michael Ritchie
1773,2373,Michael Ritchie
1774,2374,Richard Fleischer
1775,2375,Ron Howard
1776,2376,Richard Benjamin
1777,2377,John Glen
1778,2378,Tobe Hooper
1779,2379,Hugh Wilson
1780,2380,Jerry Paris
1781,2381,Jerry Paris
1782,2382,Jim Drake
1783,2383,Alan Myerson
1784,2384,Peter Bonerz
1785,2385,George Miller
1786,2387,Dean Parisot
1787,2388,Peter Berg
1788,2389,Ferzan Ozpetek
1789,2390,Gus Van Sant
1790,2391,Mark Herman
1791,2392,Sam Raimi
1792,2393,Troy Miller
1793,2394,Jonathan Frakes
1794,2395,Brenda Chapman
1795,2396,Wes Anderson
1796,2398,John Madden
1797,2399,George Seaton
1798,2400,Jeannot Szwarc
1799,2401,John D. Hancock
1800,2402,Clint Eastwood
1801,2403,George P. Cosmatos
1802,2404,Ted Kotcheff
1803,2405,Peter MacDonald
1804,2406,Lewis Teague
1805,2407,Robert Zemeckis
1806,2408,Ron Howard
1807,2409,Daniel Petrie
1808,2410,Sylvester Stallone
1809,2411,Sylvester Stallone
1810,2412,Sylvester Stallone
1811,2413,John G. Avildsen
1812,2414,Jonathan Lynn
1813,2415,Barry Levinson
1814,2416,Jack Fisk
1815,2417,Alan Metter
1816,2418,Mike Nichols
1817,2419,Garry Marshall
1818,2420,Robert M. Young
1819,2421,John G. Avildsen
1820,2422,John G. Avildsen
1821,2423,John G. Avildsen
1822,2424,Jeremiah S. Chechik
1823,2425,Nora Ephron
1824,2427,John Boorman
1825,2428,Terrence Malick
1826,2429,Robert Rodriguez
1827,2430,Ron Underwood
1828,2431,Ernest B. Schoedsack
1829,2432,Tom Shadyac
1830,2433,Chris Columbus
1831,2435,Steven Zaillian
1832,2436,Anthony Drazan
1833,2439,Franco Zeffirelli
1834,2442,Paul Schrader
1835,2443,Anand Tucker
1836,2445,Willard Carroll
1837,2446,Irwin Winkler
1838,2447,Neil Jordan
1839,2448,Brian Robbins
1840,2450,John Bruno
1841,2451,Willard Huyck
1842,2453,Tibor Takács
1843,2454,Nick Castle
1844,2455,Kurt Neumann
1845,2456,David Cronenberg
1846,2457,Chris Walas
1847,2458,Peter Hyams
1848,2459,Mark L. Lester
1849,2460,Tobe Hooper
1850,2462,Tobe Hooper
1851,2463,Kim Henkel
1852,2465,Jim Abrahams
1853,2467,Wes Craven
1854,2468,Jean-Jacques Annaud
1855,2469,Penny Marshall
1856,2470,Francis Ford Coppola
1857,2471,Peter Faiman
1858,2472,John Cornell
1859,2473,Jeff Kanew
1860,2474,Steve Miner
1861,2475,Martin Scorsese
1862,2476,John Frankenheimer
1863,2477,Clint Eastwood
1864,2478,J. Lee Thompson
1865,2481,John Landis
1866,2482,Ken Loach
1867,2483,Brian Gibson
1868,2485,Álex de la Iglesia
1869,2488,Robert Iscove
1870,2490,Michael Powell
1871,2491,Brian Helgeland
1872,2492,Mark Tarlov
1873,2493,Myles Berkowitz
1874,2494,Joseph Vilsmaier
1875,2495,James Moll
1876,2496,René Laloux
1877,2497,Hugh Wilson
1878,2498,Luis Mandoki
1879,2500,Donald Petrie
1880,2501,Darren Stein
1881,2502,Joe Johnston
1882,2503,Mike Judge
1883,2504,Samira Makhmalbaf
1884,2505,Risa Bramon Garcia
1885,2506,Joel Schumacher
1886,2511,Garry Marshall
1887,2512,Robert Altman
1888,2513,Shohei Imamura
1889,2514,Mary Lambert
1890,2515,Mary Lambert
1891,2516,David Price
1892,2517,James D.R. Hickox
1893,2518,John Carpenter
1894,2520,Ron Howard
1895,2521,George Seaton
1896,2522,Jack Smight
1897,2523,Jerry Jameson
1898,2524,James Goldstone
1899,2525,John Guillermin
1900,2526,Lewis Teague
1901,2527,Ronald Neame
1902,2528,Michael Crichton
1903,2529,Michael Anderson
1904,2530,Franklin J. Schaffner
1905,2531,Ted Post
1906,2532,J. Lee Thompson
1907,2533,J. Lee Thompson
1908,2534,Don Taylor
1909,2535,Corey Allen
1910,2537,Mark Robson
1911,2538,Irwin Allen
1912,2539,Matthew Diamond
1913,2540,Harold Ramis
1914,2541,James Foley
1915,2542,Roger Kumble
1916,2544,Guy Ritchie
1917,2546,Benoît Jacquot
1918,2548,Ulu Grosbard
1919,2549,Katt Shea
1920,2550,Chris Roberts
1921,2551,Robert Wise
1922,2552,David Cronenberg
1923,2553,Bob Balaban
1924,2554,Wolf Rilla
1925,2555,Anton Leader
1926,2557,Bob Clark
1927,2558,Gaspar Noé
1928,2559,Bronwen Hughes
1929,2560,Richard Rich
1930,2561,Antonia Bird
1931,2563,Clint Eastwood
1932,2565,Marshall Herskovitz
1933,2566,Walter Lang
1934,2567,Maurice Joyce
1935,2568,Ron Howard
